year,team_code,team_name,shirt_no,pos,player_key,player_display,dob,caps,club,club_nat,captain
2006,JPN,Japan,1,GK,Seigo Narazaki,Seigo Narazaki,1976-04-15,50,Nagoya Grampus Eight,JPN,0
2006,JPN,Japan,2,DF,Teruyuki Moniwa,Teruyuki Moniwa,1981-09-08,8,FC Tokyo,JPN,0
2006,JPN,Japan,3,DF,Yūichi Komano,Yūichi Komano,1981-07-25,8,Sanfrecce Hiroshima,JPN,0
2006,JPN,Japan,4,MF,Yasuhito Endō,Yasuhito Endō,1980-01-28,40,Gamba Osaka,JPN,0
2006,JPN,Japan,5,DF,Tsuneyasu Miyamoto,Tsuneyasu Miyamoto,1977-02-07,69,Gamba Osaka,JPN,1
2006,JPN,Japan,6,DF,Kōji Nakata,Kōji Nakata,1979-07-09,55,Basel,SUI,0
2006,JPN,Japan,7,MF,Hidetoshi Nakata,Hidetoshi Nakata,1977-01-22,74,Fiorentina,ITA,0
2006,JPN,Japan,8,MF,Mitsuo Ogasawara,Mitsuo Ogasawara,1979-04-05,51,Kashima Antlers,JPN,0
2006,JPN,Japan,9,FW,Naohiro Takahara,Naohiro Takahara,1979-06-04,41,Hamburger SV,GER,0
2006,JPN,Japan,10,MF,Shunsuke Nakamura,Shunsuke Nakamura,1978-06-24,60,Celtic,SCO,0
2006,JPN,Japan,11,FW,Seiichiro Maki,Seiichiro Maki,1980-08-07,10,JEF United,JPN,0
2006,JPN,Japan,12,GK,Yoichi Doi,Yoichi Doi,1973-07-25,4,FC Tokyo,JPN,0
2006,JPN,Japan,13,FW,Atsushi Yanagisawa,Atsushi Yanagisawa,1977-05-27,56,Kashima Antlers,JPN,0
2006,JPN,Japan,14,DF,Alessandro Santos,Alessandro Santos,1977-07-20,72,Urawa Red Diamonds,JPN,0
2006,JPN,Japan,15,MF,Takashi Fukunishi,Takashi Fukunishi,1976-09-01,62,Júbilo Iwata,JPN,0
2006,JPN,Japan,16,FW,Masashi Oguro,Masashi Oguro,1980-05-04,18,Grenoble,FRA,0
2006,JPN,Japan,17,MF,Junichi Inamoto,Junichi Inamoto,1979-09-18,63,West Bromwich Albion,ENG,0
2006,JPN,Japan,18,MF,Shinji Ono,Shinji Ono,1979-09-27,54,Urawa Red Diamonds,JPN,0
2006,JPN,Japan,19,DF,Keisuke Tsuboi,Keisuke Tsuboi,1979-09-16,33,Urawa Red Diamonds,JPN,0
2006,JPN,Japan,20,FW,Keiji Tamada,Keiji Tamada,1980-04-11,39,Nagoya Grampus Eight,JPN,0
2006,JPN,Japan,21,DF,Akira Kaji,Akira Kaji,1980-01-13,43,Gamba Osaka,JPN,0
2006,JPN,Japan,22,DF,Yuji Nakazawa,Yuji Nakazawa,1978-02-25,50,Yokohama F. Marinos,JPN,0
2006,JPN,Japan,23,GK,Yoshikatsu Kawaguchi,Yoshikatsu Kawaguchi,1975-08-15,89,Júbilo Iwata,JPN,0
2006,MEX,Mexico,1,GK,Oswaldo Sánchez,Oswaldo Sánchez,1973-09-21,70,Guadalajara,MEX,0
2006,MEX,Mexico,2,DF,Claudio Suárez,Claudio Suárez,1968-12-17,178,Chivas USA,USA,0
2006,MEX,Mexico,3,DF,Carlos Salcido,Carlos Salcido,1980-04-02,32,Guadalajara,MEX,0
2006,MEX,Mexico,4,DF,Rafael Márquez,Rafael Márquez,1979-02-13,65,Barcelona,ESP,1
2006,MEX,Mexico,5,DF,Ricardo Osorio,Ricardo Osorio,1980-03-30,39,Cruz Azul,MEX,0
2006,MEX,Mexico,6,MF,Gerardo Torrado,Gerardo Torrado,1979-04-30,56,Cruz Azul,MEX,0
2006,MEX,Mexico,7,MF,Sinha (footballer),Sinha,1976-05-23,32,Toluca,MEX,0
2006,MEX,Mexico,8,MF,Pável Pardo,Pável Pardo,1976-07-26,125,América,MEX,0
2006,MEX,Mexico,9,FW,Jared Borgetti,Jared Borgetti,1973-08-14,75,Bolton Wanderers,ENG,0
2006,MEX,Mexico,10,FW,Guillermo Franco,Guillermo Franco,1976-11-03,7,Villarreal,ESP,0
2006,MEX,Mexico,11,MF,Ramón Morales,Ramón Morales,1975-10-10,46,Guadalajara,MEX,0
2006,MEX,Mexico,12,GK,José de Jesús Corona,José de Jesús Corona,1981-01-26,6,Tecos,MEX,0
2006,MEX,Mexico,13,GK,Guillermo Ochoa,Guillermo Ochoa,1985-07-13,1,América,MEX,0
2006,MEX,Mexico,14,DF,Gonzalo Pineda,Gonzalo Pineda,1982-10-19,30,Guadalajara,MEX,0
2006,MEX,Mexico,15,DF,José Antonio Castro,José Antonio Castro,1980-08-11,12,América,MEX,0
2006,MEX,Mexico,16,DF,Mario Méndez (Mexican footballer),Mario Méndez,1979-06-01,32,Monterrey,MEX,0
2006,MEX,Mexico,17,FW,Francisco Fonseca,Francisco Fonseca,1979-10-02,29,Cruz Azul,MEX,0
2006,MEX,Mexico,18,MF,Andrés Guardado,Andrés Guardado,1986-09-28,7,Atlas,MEX,0
2006,MEX,Mexico,19,FW,Omar Bravo,Omar Bravo,1980-03-04,33,Guadalajara,MEX,0
2006,MEX,Mexico,20,MF,Rafael García Torres,Rafael García,1974-08-14,52,Atlas,MEX,0
2006,MEX,Mexico,21,MF,Jesús Arellano,Jesús Arellano,1973-05-08,69,Monterrey,MEX,0
2006,MEX,Mexico,22,DF,Francisco Javier Rodríguez,Francisco Javier Rodríguez,1981-10-20,32,Guadalajara,MEX,0
2006,MEX,Mexico,23,MF,Luis Ernesto Pérez,Luis Ernesto Pérez,1981-01-12,52,Monterrey,MEX,0
2006,NED,Netherlands,1,GK,Edwin van der Sar,Edwin van der Sar,1970-10-29,109,Manchester United,ENG,1
2006,NED,Netherlands,2,DF,Kew Jaliens,Kew Jaliens,1978-09-15,1,AZ,NED,0
2006,NED,Netherlands,3,DF,Khalid Boulahrouz,Khalid Boulahrouz,1981-12-28,11,Hamburger SV,GER,0
2006,NED,Netherlands,4,DF,Joris Mathijsen,Joris Mathijsen,1980-04-05,8,AZ,NED,0
2006,NED,Netherlands,5,DF,Giovanni van Bronckhorst,Giovanni van Bronckhorst,1975-02-05,57,Barcelona,ESP,0
2006,NED,Netherlands,6,MF,Denny Landzaat,Denny Landzaat,1976-05-06,23,AZ,NED,0
2006,NED,Netherlands,7,FW,Dirk Kuyt,Dirk Kuyt,1980-07-22,19,Feyenoord,NED,0
2006,NED,Netherlands,8,MF,Phillip Cocu,Phillip Cocu,1970-10-29,97,PSV Eindhoven,NED,0
2006,NED,Netherlands,9,FW,Ruud van Nistelrooy,Ruud van Nistelrooy,1976-07-01,51,Manchester United,ENG,0
2006,NED,Netherlands,10,MF,Rafael van der Vaart,Rafael van der Vaart,1983-02-11,35,Hamburger SV,GER,0
2006,NED,Netherlands,11,MF,Arjen Robben,Arjen Robben,1984-01-23,20,Chelsea,ENG,0
2006,NED,Netherlands,12,DF,Jan Kromkamp,Jan Kromkamp,1980-08-17,11,Liverpool,ENG,0
2006,NED,Netherlands,13,DF,André Ooijer,André Ooijer,1974-07-11,19,PSV Eindhoven,NED,0
2006,NED,Netherlands,14,DF,John Heitinga,John Heitinga,1983-11-15,18,Ajax,NED,0
2006,NED,Netherlands,15,DF,Tim de Cler,Tim de Cler,1978-11-08,3,AZ,NED,0
2006,NED,Netherlands,16,MF,Hedwiges Maduro,Hedwiges Maduro,1985-02-13,11,Ajax,NED,0
2006,NED,Netherlands,17,FW,Robin van Persie,Robin van Persie,1983-08-06,10,Arsenal,ENG,0
2006,NED,Netherlands,18,MF,Mark van Bommel,Mark van Bommel,1977-04-22,37,Barcelona,ESP,0
2006,NED,Netherlands,19,FW,Jan Vennegoor of Hesselink,Jan Vennegoor of Hesselink,1978-11-07,7,PSV Eindhoven,NED,0
2006,NED,Netherlands,20,MF,Wesley Sneijder,Wesley Sneijder,1984-06-09,23,Ajax,NED,0
2006,NED,Netherlands,21,FW,Ryan Babel,Ryan Babel,1986-12-19,6,Ajax,NED,0
2006,NED,Netherlands,22,GK,Henk Timmer,Henk Timmer,1971-12-03,2,AZ,NED,0
2006,NED,Netherlands,23,GK,Maarten Stekelenburg,Maarten Stekelenburg,1982-09-22,2,Ajax,NED,0
2006,PAR,Paraguay,1,GK,Justo Villar,Justo Villar,1977-06-30,39,Newell's Old Boys,ARG,0
2006,PAR,Paraguay,2,DF,"Jorge Núñez (footballer, born 1978)",Jorge Núñez,1978-01-22,15,Estudiantes,ARG,0
2006,PAR,Paraguay,3,DF,Delio Toledo,Delio Toledo,1976-10-02,30,Zaragoza,ESP,0
2006,PAR,Paraguay,4,DF,Carlos Gamarra,Carlos Gamarra,1971-02-17,106,Palmeiras,BRA,1
2006,PAR,Paraguay,5,DF,Julio César Cáceres,Julio César Cáceres,1979-10-05,32,River Plate,ARG,0
2006,PAR,Paraguay,6,DF,Carlos Bonet,Carlos Bonet,1977-10-02,29,Libertad,PRY,0
2006,PAR,Paraguay,7,FW,Salvador Cabañas,Salvador Cabañas,1980-08-05,15,Jaguares,MEX,0
2006,PAR,Paraguay,8,MF,Édgar Barreto,Édgar Barreto,1984-07-15,15,NEC,NED,0
2006,PAR,Paraguay,9,FW,Roque Santa Cruz,Roque Santa Cruz,1981-08-16,42,Bayern Munich,GER,0
2006,PAR,Paraguay,10,MF,Roberto Acuña,Roberto Acuña,1972-03-25,93,Deportivo La Coruña,ESP,0
2006,PAR,Paraguay,11,MF,Diego Gavilán,Diego Gavilán,1980-03-01,39,Newell's Old Boys,ARG,0
2006,PAR,Paraguay,12,GK,Derlis Gómez,Derlis Gómez,1972-11-02,5,Sportivo Luqueño,PAR,0
2006,PAR,Paraguay,13,MF,Carlos Humberto Paredes,Carlos Paredes,1976-07-16,68,Reggina,ITA,0
2006,PAR,Paraguay,14,DF,Paulo da Silva,Paulo da Silva,1980-02-01,33,Toluca,MEX,0
2006,PAR,Paraguay,15,DF,Julio César Manzur,Julio César Manzur,1981-01-22,13,Santos,BRA,0
2006,PAR,Paraguay,16,MF,Cristian Riveros,Cristian Riveros,1982-10-16,9,Libertad,PAR,0
2006,PAR,Paraguay,17,MF,José Montiel (footballer),José Montiel,1988-03-19,6,Olimpia,PAR,0
2006,PAR,Paraguay,18,FW,Nelson Haedo Valdez,Nelson Haedo Valdez,1983-11-28,11,Werder Bremen,GER,0
2006,PAR,Paraguay,19,MF,Julio dos Santos,Julio dos Santos,1983-05-07,17,Bayern Munich,GER,0
2006,PAR,Paraguay,20,FW,Dante López,Dante López,1983-08-16,7,Genoa,ITA,0
2006,PAR,Paraguay,21,DF,Denis Caniza,Denis Caniza,1974-08-29,74,Cruz Azul,MEX,0
2006,PAR,Paraguay,22,GK,Aldo Bobadilla,Aldo Bobadilla,1976-04-20,5,Libertad,PAR,0
2006,PAR,Paraguay,23,FW,Nelson Cuevas,Nelson Cuevas,1980-01-10,35,Pachuca,MEX,0
2006,POL,Poland,1,GK,Artur Boruc,Artur Boruc,1980-02-20,17,Celtic,SCO,0
2006,POL,Poland,2,DF,Mariusz Jop,Mariusz Jop,1978-08-03,12,FC Moscow,RUS,0
2006,POL,Poland,3,DF,Seweryn Gancarczyk,Seweryn Gancarczyk,1981-11-22,2,Metalist Kharkiv,UKR,0
2006,POL,Poland,4,DF,Marcin Baszczyński,Marcin Baszczyński,1977-06-07,32,Wisła Kraków,POL,0
2006,POL,Poland,5,MF,Kamil Kosowski,Kamil Kosowski,1977-08-30,45,1. FC Kaiserslautern,GER,0
2006,POL,Poland,6,DF,Jacek Bąk,Jacek Bąk,1973-03-24,72,Al-Rayyan,QAT,1
2006,POL,Poland,7,MF,Radosław Sobolewski,Radosław Sobolewski,1976-12-13,19,Wisła Kraków,POL,0
2006,POL,Poland,8,FW,Jacek Krzynówek,Jacek Krzynówek,1976-05-15,58,Bayer Leverkusen,GER,0
2006,POL,Poland,9,FW,Maciej Żurawski,Maciej Żurawski,1976-09-12,50,Celtic,SCO,0
2006,POL,Poland,10,MF,Mirosław Szymkowiak,Mirosław Szymkowiak,1976-11-12,29,Trabzonspor,TUR,0
2006,POL,Poland,11,FW,Grzegorz Rasiak,Grzegorz Rasiak,1979-01-12,30,Tottenham Hotspur,ENG,0
2006,POL,Poland,12,GK,Tomasz Kuszczak,Tomasz Kuszczak,1982-03-23,4,West Bromwich Albion,ENG,0
2006,POL,Poland,13,MF,Sebastian Mila,Sebastian Mila,1982-07-10,27,Austria Wien,AUT,0
2006,POL,Poland,14,DF,Michał Żewłakow,Michał Żewłakow,1976-04-22,56,Anderlecht,BEL,0
2006,POL,Poland,15,FW,Ebi Smolarek,Ebi Smolarek,1981-01-09,13,Borussia Dortmund,GER,0
2006,POL,Poland,16,MF,Arkadiusz Radomski,Arkadiusz Radomski,1977-06-27,20,Austria Wien,AUT,0
2006,POL,Poland,17,MF,Dariusz Dudka,Dariusz Dudka,1983-12-09,7,Wisła Kraków,POL,0
2006,POL,Poland,18,DF,Mariusz Lewandowski,Mariusz Lewandowski,1979-05-18,25,Shakhtar Donetsk,UKR,0
2006,POL,Poland,19,DF,Bartosz Bosacki,Bartosz Bosacki,1975-12-20,11,Lech Poznań,POL,0
2006,POL,Poland,20,MF,Piotr Giza,Piotr Giza,1980-02-28,4,Cracovia,POL,0
2006,POL,Poland,21,FW,Ireneusz Jeleń,Ireneusz Jeleń,1981-04-09,9,Wisła Płock,POL,0
2006,POL,Poland,22,GK,Łukasz Fabiański,Łukasz Fabiański,1985-04-18,2,Legia Warsaw,POL,0
2006,POL,Poland,23,FW,Paweł Brożek,Paweł Brożek,1983-04-21,4,Wisła Kraków,POL,0
2006,POR,Portugal,1,GK,"Ricardo (footballer, born 1976)",Ricardo,1976-02-11,49,Sporting CP,POR,0
2006,POR,Portugal,2,DF,Paulo Ferreira,Paulo Ferreira,1979-01-18,30,Chelsea,ENG,0
2006,POR,Portugal,3,DF,Marco Caneira,Marco Caneira,1979-02-09,14,Valencia,ESP,0
2006,POR,Portugal,4,DF,"Ricardo Costa (footballer, born 1981)",Ricardo Costa,1981-05-16,3,Porto,POR,0
2006,POR,Portugal,5,DF,Fernando Meira,Fernando Meira,1978-06-05,30,VfB Stuttgart,GER,0
2006,POR,Portugal,6,MF,Costinha,Costinha,1974-12-01,44,Dynamo Moscow,RUS,0
2006,POR,Portugal,7,MF,Luís Figo,Luís Figo,1972-11-04,120,Inter Milan,ITA,1
2006,POR,Portugal,8,MF,Petit (Portuguese footballer),Petit,1976-09-25,36,Benfica,POR,0
2006,POR,Portugal,9,FW,Pauleta,Pauleta,1973-04-28,82,Paris Saint-Germain,FRA,0
2006,POR,Portugal,10,MF,Hugo Viana,Hugo Viana,1983-01-15,21,Valencia,ESP,0
2006,POR,Portugal,11,MF,Simão Sabrosa,Simão,1979-10-31,43,Benfica,POR,0
2006,POR,Portugal,12,GK,"Quim (footballer, born 1975)",Quim,1975-11-13,24,Benfica,POR,0
2006,POR,Portugal,13,DF,Miguel Monteiro,Miguel,1980-01-04,28,Valencia,ESP,0
2006,POR,Portugal,14,DF,Nuno Valente,Nuno Valente,1974-09-12,23,Everton,ENG,0
2006,POR,Portugal,15,MF,Luís Boa Morte,Luís Boa Morte,1977-08-04,24,Fulham,ENG,0
2006,POR,Portugal,16,DF,Ricardo Carvalho,Ricardo Carvalho,1978-05-18,24,Chelsea,ENG,0
2006,POR,Portugal,17,FW,Cristiano Ronaldo,Cristiano Ronaldo,1985-02-05,32,Manchester United,ENG,0
2006,POR,Portugal,18,MF,Maniche,Maniche,1977-11-11,31,Dynamo Moscow,RUS,0
2006,POR,Portugal,19,MF,Tiago Mendes,Tiago,1981-05-02,22,Lyon,FRA,0
2006,POR,Portugal,20,MF,Deco,Deco,1977-08-27,35,Barcelona,ESP,0
2006,POR,Portugal,21,FW,Nuno Gomes,Nuno Gomes,1976-07-05,53,Benfica,POR,0
2006,POR,Portugal,22,GK,Paulo Santos (Portuguese footballer),Paulo Santos,1972-12-11,1,Braga,POR,0
2006,POR,Portugal,23,FW,Hélder Postiga,Hélder Postiga,1982-08-02,24,Porto,POR,0
2006,KSA,Saudi Arabia,1,GK,Mohamed Al-Deayea,Mohamed Al-Deayea,1972-08-02,175,Al Hilal,KSA,0
2006,KSA,Saudi Arabia,2,DF,Ahmed Al-Dokhi,Ahmed Al-Dokhi,1976-10-25,68,Al-Ittihad,KSA,0
2006,KSA,Saudi Arabia,3,DF,Redha Tukar,Redha Tukar,1975-11-29,37,Al-Ittihad,KSA,0
2006,KSA,Saudi Arabia,4,DF,Hamad Al-Montashari,Hamad Al-Montashari,1982-06-22,32,Al-Ittihad,KSA,0
2006,KSA,Saudi Arabia,5,DF,Naif Al-Qadi,Naif Al-Qadi,1979-04-03,28,Al-Ahli,KSA,0
2006,KSA,Saudi Arabia,6,MF,Omar Al-Ghamdi,Omar Al-Ghamdi,1979-04-11,38,Al Hilal,KSA,0
2006,KSA,Saudi Arabia,7,MF,Mohammed Ameen,Mohammed Ameen,1980-04-29,16,Al-Ittihad,KSA,0
2006,KSA,Saudi Arabia,8,FW,Mohammed Noor,Mohammed Noor,1978-02-26,63,Al-Ittihad,KSA,0
2006,KSA,Saudi Arabia,9,FW,Sami Al-Jaber,Sami Al-Jaber,1972-12-11,160,Al Hilal,KSA,1
2006,KSA,Saudi Arabia,10,MF,Mohammad Al-Shalhoub,Mohammad Al-Shalhoub,1980-12-08,48,Al Hilal,KSA,0
2006,KSA,Saudi Arabia,11,FW,Saad Al-Harthi,Saad Al-Harthi,1984-02-03,15,Al Nassr,KSA,0
2006,KSA,Saudi Arabia,12,DF,Abdulaziz Al-Khathran,Abdulaziz Al-Khathran,1973-07-31,19,Al Hilal,KSA,0
2006,KSA,Saudi Arabia,13,DF,Hussein Abdulghani,Hussein Abdulghani,1977-01-21,97,Al-Ahli,KSA,0
2006,KSA,Saudi Arabia,14,MF,Saud Kariri,Saud Kariri,1980-07-08,34,Al-Ittihad,KSA,0
2006,KSA,Saudi Arabia,15,DF,Ahmed Al-Bahri,Ahmed Al-Bahri,1980-09-18,11,Al Ettifaq,KSA,0
2006,KSA,Saudi Arabia,16,MF,Khaled Aziz,Khaled Aziz,1981-07-14,14,Al Hilal,KSA,0
2006,KSA,Saudi Arabia,17,DF,Mohamed Eid,Mohamed Eid,1987-05-03,0,Al-Ahli,KSA,0
2006,KSA,Saudi Arabia,18,MF,Nawaf Al-Temyat,Nawaf Al-Temyat,1976-06-28,56,Al Hilal,KSA,0
2006,KSA,Saudi Arabia,19,DF,Mohammad Massad,Mohammad Massad,1983-02-17,5,Al-Ahli,KSA,0
2006,KSA,Saudi Arabia,20,FW,Yasser Al-Qahtani,Yasser Al-Qahtani,1982-10-10,45,Al Hilal,KSA,0
2006,KSA,Saudi Arabia,21,GK,Mabrouk Zaid,Mabrouk Zaid,1979-02-11,33,Al-Ittihad,KSA,0
2006,KSA,Saudi Arabia,22,GK,Mohammad Khouja,Mohammad Khouja,1982-03-15,8,Al Shabab,KSA,0
2006,KSA,Saudi Arabia,23,FW,Malek Mouath,Malek Mouath,1981-08-10,5,Al-Ahli,KSA,0
2006,SCG,Serbia and Montenegro,1,GK,Dragoslav Jevrić,Dragoslav Jevrić,1974-07-08,40,Ankaraspor,TUR,0
2006,SCG,Serbia and Montenegro,2,MF,Ivan Ergić,Ivan Ergić,1981-01-21,1,Basel,SUI,0
2006,SCG,Serbia and Montenegro,3,DF,Ivica Dragutinović,Ivica Dragutinović,1975-11-13,27,Sevilla,ESP,0
2006,SCG,Serbia and Montenegro,4,MF,Igor Duljaj,Igor Duljaj,1979-10-29,37,Shakhtar Donetsk,UKR,0
2006,SCG,Serbia and Montenegro,5,DF,Nemanja Vidić,Nemanja Vidić,1981-10-21,20,Manchester United,ENG,0
2006,SCG,Serbia and Montenegro,6,DF,Goran Gavrančić,Goran Gavrančić,1978-08-02,25,Dynamo Kyiv,UKR,0
2006,SCG,Serbia and Montenegro,7,MF,Ognjen Koroman,Ognjen Koroman,1978-09-19,25,Portsmouth,ENG,0
2006,SCG,Serbia and Montenegro,8,FW,Mateja Kežman,Mateja Kežman,1979-04-12,47,Atlético Madrid,ESP,0
2006,SCG,Serbia and Montenegro,9,FW,Savo Milošević,Savo Milošević,1973-09-02,98,Osasuna,ESP,1
2006,SCG,Serbia and Montenegro,10,MF,Dejan Stanković,Dejan Stanković,1978-09-11,58,Inter Milan,ITA,0
2006,SCG,Serbia and Montenegro,11,MF,Predrag Đorđević,Predrag Đorđević,1972-08-04,34,Olympiacos,GRE,0
2006,SCG,Serbia and Montenegro,12,GK,Oliver Kovačević,Oliver Kovačević,1974-12-29,3,CSKA Sofia,BUL,0
2006,SCG,Serbia and Montenegro,13,DF,Dušan Basta,Dušan Basta,1984-08-18,2,Red Star Belgrade,SCG,0
2006,SCG,Serbia and Montenegro,14,DF,Nenad Đorđević,Nenad Đorđević,1979-08-07,15,Partizan,SCG,0
2006,SCG,Serbia and Montenegro,15,DF,Milan Dudić,Milan Dudić,1979-11-01,11,Red Star Belgrade,SCG,0
2006,SCG,Serbia and Montenegro,16,DF,"Dušan Petković (footballer, born 1974)",Dušan Petković,1974-06-13,7,OFK Beograd,SCG,0
2006,SCG,Serbia and Montenegro,17,MF,Albert Nađ,Albert Nađ,1974-10-29,42,Partizan,SCG,0
2006,SCG,Serbia and Montenegro,18,MF,Zvonimir Vukić,Zvonimir Vukić,1979-07-19,25,Shakhtar Donetsk,UKR,0
2006,SCG,Serbia and Montenegro,19,FW,Nikola Žigić,Nikola Žigić,1980-09-25,11,Red Star Belgrade,SCG,0
2006,SCG,Serbia and Montenegro,20,DF,Mladen Krstajić,Mladen Krstajić,1974-03-04,45,Schalke 04,GER,0
2006,SCG,Serbia and Montenegro,21,FW,Danijel Ljuboja,Danijel Ljuboja,1978-09-04,15,VfB Stuttgart,GER,0
2006,SCG,Serbia and Montenegro,22,MF,"Saša Ilić (footballer, born 1977)",Saša Ilić,1977-12-30,32,Galatasaray,TUR,0
2006,SCG,Serbia and Montenegro,23,GK,Vladimir Stojković,Vladimir Stojković,1983-07-28,0,Red Star Belgrade,SCG,0
2006,KOR,South Korea,1,GK,Lee Woon-jae,Lee Woon-jae,1973-04-26,97,Suwon Samsung Bluewings,KOR,1
2006,KOR,South Korea,2,DF,Kim Young-chul (footballer),Kim Young-chul,1976-06-30,12,Seongnam Ilhwa Chunma,KOR,0
2006,KOR,South Korea,3,DF,Kim Dong-jin,Kim Dong-jin,1982-01-29,34,FC Seoul,KOR,0
2006,KOR,South Korea,4,DF,Choi Jin-cheul,Choi Jin-cheul,1971-03-26,62,Jeonbuk Hyundai Motors,KOR,0
2006,KOR,South Korea,5,MF,Kim Nam-il,Kim Nam-il,1977-03-14,66,Suwon Samsung Bluewings,KOR,0
2006,KOR,South Korea,6,DF,Kim Jin-kyu,Kim Jin-kyu,1985-02-16,23,Júbilo Iwata,JPN,0
2006,KOR,South Korea,7,MF,Park Ji-sung,Park Ji-sung,1981-03-30,60,Manchester United,ENG,0
2006,KOR,South Korea,8,MF,Kim Do-heon,Kim Do-heon,1982-07-14,75,Seongnam Ilhwa Chunma,KOR,0
2006,KOR,South Korea,9,FW,Ahn Jung-hwan,Ahn Jung-hwan,1976-01-27,61,MSV Duisburg,GER,0
2006,KOR,South Korea,10,FW,Park Chu-young,Park Chu-young,1985-07-10,18,FC Seoul,KOR,0
2006,KOR,South Korea,11,FW,Seol Ki-hyeon,Seol Ki-hyeon,1979-01-08,67,Wolverhampton Wanderers,ENG,0
2006,KOR,South Korea,12,DF,Lee Young-pyo,Lee Young-pyo,1977-04-23,85,Tottenham Hotspur,ENG,0
2006,KOR,South Korea,13,MF,Lee Eul-yong,Lee Eul-yong,1975-09-08,47,Trabzonspor,TUR,0
2006,KOR,South Korea,14,FW,Lee Chun-soo,Lee Chun-soo,1981-07-09,62,Ulsan Hyundai Horangi,KOR,0
2006,KOR,South Korea,15,MF,Baek Ji-hoon,Baek Ji-hoon,1985-02-28,12,FC Seoul,KOR,0
2006,KOR,South Korea,16,FW,Chung Kyung-ho (footballer),Chung Kyung-ho,1980-05-22,40,Gwangju Sangmu Phoenix,KOR,0
2006,KOR,South Korea,17,MF,"Lee Ho (footballer, born 1984)",Lee Ho,1984-10-22,11,Ulsan Hyundai Horangi,KOR,0
2006,KOR,South Korea,18,DF,Kim Sang-sik,Kim Sang-sik,1976-12-17,42,Seongnam Ilhwa Chunma,KOR,0
2006,KOR,South Korea,19,FW,Cho Jae-jin,Cho Jae-jin,1981-07-09,21,Shimizu S-Pulse,JPN,0
2006,KOR,South Korea,20,GK,Kim Yong-dae (footballer),Kim Yong-dae,1979-10-11,15,Seongnam Ilhwa Chunma,KOR,0
2006,KOR,South Korea,21,GK,"Kim Young-kwang (footballer, born 1983)",Kim Young-kwang,1983-06-28,6,Jeonnam Dragons,KOR,0
2006,KOR,South Korea,22,DF,Song Chong-gug,Song Chong-gug,1979-02-20,51,Suwon Samsung Bluewings,KOR,0
2006,KOR,South Korea,23,DF,Cho Won-hee,Cho Won-hee,1983-04-17,13,Suwon Samsung Bluewings,KOR,0
2006,ESP,Spain,1,GK,Iker Casillas,Iker Casillas,1981-05-20,58,Real Madrid,ESP,0
2006,ESP,Spain,2,DF,Míchel Salgado,Míchel Salgado,1975-10-22,50,Real Madrid,ESP,0
2006,ESP,Spain,3,DF,Mariano Pernía,Mariano Pernía,1977-05-04,1,Getafe,ESP,0
2006,ESP,Spain,4,DF,Carlos Marchena,Carlos Marchena,1979-07-31,27,Valencia,ESP,0
2006,ESP,Spain,5,DF,Carles Puyol,Carles Puyol,1978-04-13,47,Barcelona,ESP,0
2006,ESP,Spain,6,MF,David Albelda,David Albelda,1977-09-01,33,Valencia,ESP,0
2006,ESP,Spain,7,FW,Raúl (footballer),Raúl,1977-06-27,95,Real Madrid,ESP,1
2006,ESP,Spain,8,MF,"Xavi (footballer, born 1980)",Xavi,1980-01-25,36,Barcelona,ESP,0
2006,ESP,Spain,9,FW,Fernando Torres,Fernando Torres,1984-03-20,30,Atlético Madrid,ESP,0
2006,ESP,Spain,10,MF,José Antonio Reyes,José Antonio Reyes,1983-09-01,19,Arsenal,ENG,0
2006,ESP,Spain,11,MF,"Luis García (footballer, born 1978)",Luis García,1978-06-24,10,Liverpool,ENG,0
2006,ESP,Spain,12,DF,"Antonio López (footballer, born 1981)",Antonio López,1981-09-13,8,Atlético Madrid,ESP,0
2006,ESP,Spain,13,MF,Andrés Iniesta,Andrés Iniesta,1984-05-11,3,Barcelona,ESP,0
2006,ESP,Spain,14,MF,Xabi Alonso,Xabi Alonso,1981-11-25,26,Liverpool,ENG,0
2006,ESP,Spain,15,DF,Sergio Ramos,Sergio Ramos,1986-03-30,11,Real Madrid,ESP,0
2006,ESP,Spain,16,MF,Marcos Senna,Marcos Senna,1976-07-17,3,Villarreal,ESP,0
2006,ESP,Spain,17,MF,"Joaquín (footballer, born 1981)",Joaquín,1981-07-21,38,Real Betis,ESP,0
2006,ESP,Spain,18,MF,Cesc Fàbregas,Cesc Fàbregas,1987-05-04,4,Arsenal,ENG,0
2006,ESP,Spain,19,GK,Santiago Cañizares,Santiago Cañizares,1969-12-18,45,Valencia,ESP,0
2006,ESP,Spain,20,DF,"Juanito (footballer, born 1976)",Juanito,1976-07-23,15,Real Betis,ESP,0
2006,ESP,Spain,21,FW,David Villa,David Villa,1981-12-03,8,Valencia,ESP,0
2006,ESP,Spain,22,DF,Pablo Ibáñez,Pablo Ibáñez,1981-08-03,11,Atlético Madrid,ESP,0
2006,ESP,Spain,23,GK,Pepe Reina,Pepe Reina,1982-08-31,3,Liverpool,ENG,0
2006,SWE,Sweden,1,GK,Andreas Isaksson,Andreas Isaksson,1981-10-03,39,Rennes,FRA,0
